,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,y
0,0.9575652238050487,2.045953617549854,0.26610339415774226,0.6658466020978163,2.2958442429817927,-0.09661544200748258,1.0566879267457097,0.5903929895682426,-1.6006553808861932,-0.9205741461456126,0.2932114276085113,-0.013186247615987223,-0.8326347435154919,0.8697550675261891,-1.0759011754570191,-0.26077936457431855,-0.2922683308931257,0.13071850478374908,1.8682555881143978,0.2383562377007142,0
1,-0.534372448066431,1.4445793270844531,-0.9503774315895135,-1.6942195546155931,0.39580576234920717,-0.3380531081191218,0.7155696340184242,-0.0757087949240134,-0.5053006076749913,1.5351852663480174,0.3060664595837083,-0.6384305637799225,-0.9653005200783417,0.9343686588030361,0.71445632917623,-0.5438055569225084,-0.8935360294870921,0.7837935472624866,-0.3778021552337164,1.5630627185061772,0
2,-1.1491481067948166,0.3976540581789533,2.4172622807713604,0.32383666724582344,1.536002745636945,-0.5172152132026053,-0.22201160763549552,-0.7687057496319305,-0.5165351071240822,-0.4614612783874251,-0.039086284922147524,0.20470208073064602,1.0942684376473601,-1.0420969904612967,-1.520281077042049,0.31405529562612033,0.5544101379116358,0.24984440168405142,1.8328214772355333,-1.0082720121872237,0
3,0.9110058660081597,0.4706028178839238,-1.1268286682608535,-0.1871954872992084,0.38438451151831937,2.123917462870615,-0.14037089799272154,0.8289257046935066,-0.09072701226020365,-0.2540144409996672,0.6677115134367305,2.179800918095555,-1.3251853795771735,0.43775044955391507,-0.07458564642052834,0.7925768751148748,-0.14782079238480314,-1.5087600620973363,-1.8238974720610963,0.15510550515205693,0
4,-0.210470770079407,-1.7874435067626475,-1.0243135231376508,0.46921376488017286,-0.4498512983966041,0.979363651772078,-1.369978190078364,0.7416556761534645,-1.573108775210318,-0.9427806612645349,-0.695936374366549,-0.27345393156628006,-0.07538759221348573,1.6211093140953508,-0.9320314046364565,-0.3990475531155265,1.1279894174528406,0.8092835583591516,-0.5036066748699775,-0.7572533287824452,0
5,0.630833424782234,-1.1078544972212243,2.176136206022023,-1.3792649981880718,-0.01909761493407399,-0.5824422350794288,-0.8649780984610639,0.8103488596762245,-0.6131750396771439,-0.038036909461718726,0.16759866680905003,-0.9056431840436352,-0.2038974855471147,-0.27635402948199517,-0.8901528007375579,0.2607752062031903,0.8447926833293627,-0.3188634827889943,-1.0278478730197627,1.0429681640184132,0
6,-0.31428292309704303,-0.8896636413273595,2.890034477513731,0.0733101236540692,0.5701353199256292,-0.7506651234723992,-0.5358335137266973,1.0243998534831689,0.3870746251855125,1.4378270217733913,-0.40219245274512216,0.2182147656146472,0.32687091928088446,1.3772582797836557,-1.4192479169091017,-2.242226916441087,1.0067802928659673,-0.9543358519295356,0.8328170351514661,0.12448601026042082,0
7,0.13737690458461882,1.3640511990340922,-0.4099095460778411,-0.9868942532999454,3.1446017369701775,1.9685637051792109,0.8174150023495634,1.4319193795657943,-0.08700683372498103,0.6059257526860313,0.06580168107654202,0.1277703171213223,-1.5995790662446532,-0.10843920262553415,-2.659129537214972,0.3567272103612832,0.7103437985300014,-0.062401629407373274,0.27060256749674133,-1.8527263969946506,0
8,0.34222604335102846,1.9076269119698162,-0.06881274210734384,-0.14237761652071376,2.868276087755784,1.2615855497096864,0.4042754026494972,0.6156824812202055,-0.2623648410820987,0.6668782374072032,0.04097130414448927,0.25099557417050294,0.6760476760514079,-1.0404537857153664,-1.8786355619133341,-1.4880907991028565,0.13560502381127282,-0.03798648672192894,-0.38327196473540737,-1.457933922308446,0
9,-1.7853296801363105,-0.6003136811176462,-0.636862794723143,0.7624185363480254,0.6075466968675625,-0.19162392223828845,0.2661627510898184,0.8789698648842748,-0.9448983645227258,-0.14859735403968574,-0.5994864215488241,-0.28382990125651486,-0.8681395286780199,0.4834500730020825,-1.225767642918186,-0.694486747571531,0.8043220174429596,-1.7085139853380442,-0.6042917774611147,-0.13783554963420697,0
